date,precipitation,temp_max,temp_min,wind,weather,month
2023-06-23,0.4198840186964108,23.625501527162303,10.625318972548397,3.153452838142667,"(6, 'rain')",
2023-06-24,1.9435793310900116,28.639817595883393,10.311384024791499,1.9796403021403979,"(6, 'rain')",
2023-06-25,0.530027309706994,26.189047599310047,10.377761476395795,4.44459135733454,"(6, 'rain')",
2023-06-26,1.0497232111691444,17.84596850702361,9.939766756231684,4.645058434876057,"(6, 'rain')",
2023-06-27,5.90151347784312,24.768087351481448,11.36822221310117,3.927935597712434,"(6, 'sun')",
2023-06-28,0.46246058282675717,26.926092850784972,14.373483042125908,2.3577208094907007,"(6, 'sun')",
2023-06-29,0.6451841201480387,27.340898107116413,13.21941302115256,3.9223915988735207,"(6, 'sun')",
2023-06-30,1.6668063972265343,25.213342001619296,11.761106490699262,3.543272844618506,"(6, 'sun')",
2023-07-01,1.6092926010734914,29.440682120369754,15.633468372761653,3.2417602639215417,"(7, 'sun')",
2023-07-02,0.0,26.465873519156645,14.995842823411548,2.9141412840823793,"(7, 'sun')",
2023-07-03,0.0,25.047657540356013,14.542723584653823,2.3072194641635235,"(7, 'sun')",
2023-07-04,0.03525388179902489,32.17521401245193,15.300714026700554,2.702217316541588,"(7, 'sun')",
2023-07-05,5.927651455240663,26.976806246062022,11.765696299213483,3.574598457934152,"(7, 'sun')",
2023-07-06,4.61024279584905,33.930447344529036,12.478793793781543,1.7555886767935986,"(7, 'sun')",
2023-07-07,0.0,27.63344813401258,11.672803984104904,2.089349877350479,"(7, 'sun')",
2023-07-08,1.4139973899546487,24.538158857196386,13.307912964125219,4.597352447407762,"(7, 'sun')",
2023-07-09,2.1807044704545007,24.23019342699115,12.88210437350703,3.2045569350271927,"(7, 'sun')",
2023-07-10,0.0,27.950916864654243,14.943337743196016,3.302272993516802,"(7, 'sun')",
2023-07-11,0.0,25.131075785949335,11.22188429932447,3.309846445896869,"(7, 'sun')",
2023-07-12,0.4977223063553745,29.35433349698508,14.232677410238495,2.52674114299732,"(7, 'sun')",
2023-07-13,0.20700086877108212,27.622628875326743,15.99068454642724,2.852434346265147,"(7, 'sun')",
2023-07-14,0.0,33.38328019397917,14.357102009629902,2.6989124818125045,"(7, 'sun')",
2023-07-15,1.7622631090915386,23.970139431895802,15.304797029646181,2.837854771812044,"(7, 'sun')",
2023-07-16,1.5444964685683196,26.988676348985276,16.602104566701662,2.662950506435608,"(7, 'sun')",
2023-07-17,1.5495205175748965,27.02114174882575,14.813355335690595,2.9086760547619774,"(7, 'sun')",
2023-07-18,2.0076346955769675,17.698380463330658,12.537296767460948,2.397038683589889,"(7, 'rain')",
2023-07-19,0.291317113967778,20.648646636072606,13.585459068563445,3.3415866480426404,"(7, 'sun')",
2023-07-20,4.276709533272316,15.871830343663339,11.618369318337901,1.522933945037133,"(7, 'sun')",
2023-07-21,6.371482302735212,30.34251951838754,14.154148581166588,2.9465656360493395,"(7, 'drizzle')",
2023-07-22,0.0,28.691831555443613,15.014979915515381,3.6146278982330067,"(7, 'rain')",
2023-07-23,0.0,23.833903377278148,15.501144460797587,5.116811334729442,"(7, 'sun')",
2023-07-24,0.0,26.151625116236332,12.792329461685725,2.325613288679319,"(7, 'sun')",
2023-07-25,0.0,26.489866551097997,14.794994001428465,2.1329357224257923,"(7, 'drizzle')",
2023-07-26,2.4864677288293544,27.99463395914128,14.858039897348664,2.309149678054944,"(7, 'rain')",
2023-07-27,0.0,24.63380956774049,13.553907236722273,4.536513511622292,"(7, 'sun')",
2023-07-28,0.0,19.34480459310389,15.027487894155191,1.9120972845560433,"(7, 'rain')",
2023-07-29,2.6819381507981164,21.752352088046408,14.501015373862671,2.911307358023858,"(7, 'sun')",
2023-07-30,0.2901607726429658,26.158536221145315,14.421584943628234,3.5869927954848233,"(7, 'sun')",
2023-07-31,0.0,31.511879698300056,14.916052096173194,3.6946800421159143,"(7, 'fog')",
2023-08-01,9.25965797290756,31.83266514901537,16.72154838654128,3.244221251942568,"(8, 'rain')",
2023-08-02,0.0,25.63429897926873,13.326062943253447,2.7470349055314474,"(8, 'fog')",
2023-08-03,3.7030695450316573,20.946532190524344,14.693520697308086,2.574645885239829,"(8, 'drizzle')",
2023-08-04,10.278585571412686,31.353268898736005,15.45787635143469,2.380156337658803,"(8, 'sun')",
2023-08-05,0.0,14.114792968136975,14.565277740852098,3.861921925257251,"(8, 'sun')",
2023-08-06,0.0,22.65385764632491,16.93399752134121,3.80773266372948,"(8, 'rain')",
2023-08-07,9.859614781569054,26.94834657113804,13.22031172511286,2.6764993784757842,"(8, 'sun')",
2023-08-08,10.459683973421454,27.02670054795322,14.237459562612814,1.438869012038756,"(8, 'rain')",
2023-08-09,0.0,25.748822627644262,13.97674378005112,2.305823617173916,"(8, 'sun')",
2023-08-10,0.0,26.769167330299492,15.330027523798027,1.674152580612143,"(8, 'rain')",
2023-08-11,5.801858615514041,23.03675865444166,15.924634730109451,1.0490489893992876,"(8, 'drizzle')",
2023-08-12,0.0,28.191333595320852,16.166062388421363,2.2908811315153623,"(8, 'sun')",
2023-08-13,5.886139414386574,23.51994506862469,17.69542294840234,1.3283449048384413,"(8, 'sun')",
2023-08-14,1.4112871619325562,30.077688947827134,16.650069268197456,3.4814709584011765,"(8, 'sun')",
2023-08-15,1.9602988811851696,24.001541694942905,13.29856013357894,1.309741224032325,"(8, 'rain')",
2023-08-16,1.2966918885307037,18.82765633475938,15.135363021483846,2.425382117294856,"(8, 'drizzle')",
2023-08-17,2.8552563655294607,20.973618366282633,15.31490658420496,3.5857209336271563,"(8, 'sun')",
2023-08-18,8.285171813946135,27.08664424513206,12.968231927710653,3.5356390047869084,"(8, 'rain')",
2023-08-19,0.0,21.987216869369284,14.94484940041718,1.762359419354981,"(8, 'sun')",
2023-08-20,0.0,29.562628927655734,15.555135504778004,3.238570750595922,"(8, 'rain')",
2023-08-21,1.5606339201078414,22.113585322615247,14.775282761809551,1.9431846155028083,"(8, 'rain')",
2023-08-22,0.0,27.282848385199518,13.723764362885682,3.371274554352653,"(8, 'rain')",
2023-08-23,7.491930323222846,28.137763531904355,13.61116275500357,1.9595080906087752,"(8, 'sun')",
2023-08-24,7.802568027356206,29.566100927101875,15.215981196004853,1.5602282992060947,"(8, 'sun')",
2023-08-25,2.9096728057110894,24.844036543627656,13.975925992636554,1.5359427768286709,"(8, 'rain')",
2023-08-26,0.0,26.765715284185585,15.741737894970083,2.0079819567377237,"(8, 'sun')",
2023-08-27,0.0,24.745800601077647,15.08618759827992,3.8304306040429985,"(8, 'sun')",
2023-08-28,2.411177194657977,27.02555432549395,16.039145357781543,3.683874581084915,"(8, 'rain')",
2023-08-29,4.391698757512245,24.599227375424444,14.293137264206827,2.1465330390293467,"(8, 'sun')",
2023-08-30,3.5388367566765204,24.34410410678188,13.405425624817186,2.0841150808458306,"(8, 'sun')",
2023-08-31,6.289831382431976,28.32763951401825,18.043825877027448,1.950843120892535,"(8, 'sun')",
2023-09-01,8.27514691880672,16.865146325007366,13.765421323525722,4.338748001657059,"(9, 'sun')",
2023-09-02,0.0,21.551233493638232,11.560261146875588,0.3770307804409594,"(9, 'sun')",
2023-09-03,4.127831301664955,16.694700919114066,11.694501408550007,2.4653586019709754,"(9, 'rain')",
2023-09-04,5.797238185497548,29.11195467780378,12.237428138967731,4.107665943213858,"(9, 'sun')",
2023-09-05,3.360529218429722,25.285294513146543,11.57098804926134,2.1186699811120673,"(9, 'fog')",
2023-09-06,1.0831285784938471,25.672521178801404,10.108490516422059,1.7843284746564876,"(9, 'fog')",
2023-09-07,11.829261361926603,30.518703199548565,14.63162655807095,1.8683721020559785,"(9, 'sun')",
2023-09-08,8.595806825487973,29.23318565293246,11.075430143596536,4.216200279123705,"(9, 'sun')",
2023-09-09,0.280900203968492,24.8774163547018,11.319791505123257,3.900039460743865,"(9, 'sun')",
2023-09-10,11.7894288680372,27.302248920852673,10.429698833504109,3.5472732872211354,"(9, 'sun')",
2023-09-11,2.7247094239078278,24.96505740877893,13.223003791589866,3.7959832733440133,"(9, 'rain')",
2023-09-12,13.16078826966093,21.998947643023488,13.354398776259753,1.6124076581899864,"(9, 'sun')",
2023-09-13,5.3484052677740275,24.341872452972712,13.195062928723278,1.2854431314182448,"(9, 'sun')",
2023-09-14,12.98981373117927,22.697301314994736,12.49492561404652,2.521479928240574,"(9, 'fog')",
2023-09-15,2.988645066135406,18.603973420885268,10.698725134397332,1.902026628976039,"(9, 'sun')",
2023-09-16,11.447297462530088,10.767361927183433,13.531037221905079,2.234487335525112,"(9, 'rain')",
2023-09-17,0.0,20.472622653820906,13.430883745375256,1.02679752684538,"(9, 'fog')",
2023-09-18,0.0,24.01490233081014,14.946971442009879,1.3795376714128942,"(9, 'sun')",
2023-09-19,2.48041251787266,23.75556045886999,12.756150780219137,2.876447037675974,"(9, 'rain')",
2023-09-20,3.2448201328619284,11.216002714504441,11.459258212178758,1.0873799029944127,"(9, 'rain')",
2023-09-21,10.286393291757573,22.26993268452007,13.669377633837142,4.022037722751525,"(9, 'sun')",
2023-09-22,1.8067236434105547,21.289613509012224,14.207023894599274,2.4180268406044516,"(9, 'sun')",
2023-09-23,5.244366604946782,17.721471988009835,13.69959756046423,1.1326799404569727,"(9, 'rain')",
2023-09-24,6.3467556307420665,27.343839471893133,13.925820766928345,2.0656973372754823,"(9, 'sun')",
2023-09-25,0.9337118613131319,30.552429497285058,12.395441318220037,4.213780008823369,"(9, 'sun')",
2023-09-26,3.976636556357467,17.0670403038052,10.663962854887197,2.6961080490185068,"(9, 'rain')",
2023-09-27,9.766796240014996,22.252072303797245,16.397661788952938,2.4444559304411464,"(9, 'sun')",
2023-09-28,9.218610464985257,24.056733435675785,7.177209981231187,5.226493598104474,"(9, 'sun')",
2023-09-29,0.6715507201503783,22.650721783270477,12.920879746439603,3.914657410404121,"(9, 'rain')",
2023-09-30,6.383260914656985,24.65641511783207,11.12689001986867,3.3353094383984674,"(9, 'sun')",
2023-10-01,0.0,17.786090006951458,11.670309630729728,3.021952224965901,"(10, 'rain')",
2023-10-02,0.0,19.284716371920197,7.031171558088134,1.0003287098752567,"(10, 'rain')",
2023-10-03,0.0,17.161632482527267,11.001471630905034,2.84823528843779,"(10, 'sun')",
2023-10-04,2.7833754221868987,19.094997134067683,9.829887121608515,1.8929672484752211,"(10, 'rain')",
2023-10-05,0.0,19.895598886763548,11.756860294766057,5.06011477261433,"(10, 'rain')",
2023-10-06,4.319206765871821,11.346522547840486,9.82989316668313,2.376263770065237,"(10, 'rain')",
2023-10-07,0.0,13.079310341356903,9.146955447964052,1.790208907153801,"(10, 'fog')",
2023-10-08,9.667107880567919,9.79945109717913,9.627114279128646,4.990267383737972,"(10, 'rain')",
2023-10-09,0.0,19.591628115700267,10.037978562626341,3.8653078713355464,"(10, 'sun')",
2023-10-10,5.739978695302224,15.829198216659496,9.850188663547979,3.505107942176802,"(10, 'sun')",
2023-10-11,12.773566045580068,19.334964923470146,8.367503135385615,2.4570812619713616,"(10, 'rain')",
2023-10-12,9.488557763638749,8.435851530433482,8.877926284896617,5.730331079973945,"(10, 'sun')",
2023-10-13,9.060256732587177,24.013547884041607,8.22938672331817,2.226530161991421,"(10, 'rain')",
2023-10-14,1.027732005693077,15.170677390044979,6.154543917441968,1.9499367085094006,"(10, 'sun')",
2023-10-15,0.0,15.546250845811576,7.320252979943068,3.7975676647295504,"(10, 'sun')",
2023-10-16,5.896787304469349,18.22044666315131,12.74562296680885,4.888242751952881,"(10, 'drizzle')",
2023-10-17,2.791101828427056,23.790955433884246,11.99904845791976,1.8133638914513721,"(10, 'rain')",
2023-10-18,4.766723975106035,14.256292055124117,10.5751513454021,1.8242126414817113,"(10, 'rain')",
2023-10-19,0.0,13.43584133273606,8.779816891740811,3.6053339647214404,"(10, 'fog')",
2023-10-20,10.60976799008836,12.265492319372601,10.013478255406225,5.317091307556732,"(10, 'fog')",
2023-10-21,0.0,13.862312841917355,6.829968195679414,5.415663679450143,"(10, 'fog')",
2023-10-22,2.3917860919471803,16.936163573642613,10.860491513727217,2.0778527830563442,"(10, 'sun')",
2023-10-23,0.0,14.659919535234232,8.536292668636918,0.4965033240334593,"(10, 'sun')",
2023-10-24,1.4092857389706657,21.712341807487114,6.824717242410448,2.8458695872482997,"(10, 'rain')",
2023-10-25,0.6315350732914116,17.917711519428185,9.776560414637146,2.1209268525193297,"(10, 'rain')",
2023-10-26,18.646637324086083,11.646514409069763,8.814771098190118,6.125724258302588,"(10, 'rain')",
2023-10-27,0.0,12.048955380315924,11.954667569570404,3.188053903137869,"(10, 'sun')",
2023-10-28,0.0,17.725489565764764,9.243188499769161,3.329752469180616,"(10, 'rain')",
2023-10-29,9.133948094936585,19.707306770665006,5.704126575333428,1.967001382215494,"(10, 'sun')",
2023-10-30,4.634632798093128,10.83207405060518,9.808539122228593,2.074525581306367,"(10, 'rain')",
2023-10-31,4.468351405552743,17.515377235355377,9.009638446045352,3.1185054084010235,"(10, 'sun')",
2023-11-01,9.317204806695472,11.65463251637564,9.137338166221939,2.908666110393267,"(11, 'sun')",
2023-11-02,18.033490708949433,15.325422435957268,5.919923487208259,2.2536647922036197,"(11, 'rain')",
2023-11-03,5.087936155460027,8.879185029889571,10.188603944313847,4.68513091607647,"(11, 'rain')",
2023-11-04,15.456141483494928,5.44683247416116,13.84988185410121,4.890327654177642,"(11, 'rain')",
2023-11-05,10.547592146552212,16.060729576181142,2.3465594715751914,1.5836517242134744,"(11, 'rain')",
2023-11-06,0.0,11.960568123402755,5.264571346371377,3.9685470249836974,"(11, 'sun')",
2023-11-07,17.25474723528871,8.965567383753722,0.08092852048508448,4.013972622632701,"(11, 'fog')",
2023-11-08,0.0,10.69057080117145,7.5790569939426815,2.4476864805781107,"(11, 'rain')",
2023-11-09,0.0,11.944800131528838,5.705367991385462,3.453437419946278,"(11, 'rain')",
2023-11-10,17.47536540260908,8.555613187594899,3.8950153544507695,0.12426259359028302,"(11, 'rain')",
2023-11-11,0.0,13.723076198475079,0.8485784512686894,3.8086494472575256,"(11, 'sun')",
2023-11-12,21.60581109734802,14.689950808664198,3.651565660279405,1.3390790424823034,"(11, 'rain')",
2023-11-13,0.0,7.220998139065841,4.515224247383018,3.110742815113498,"(11, 'sun')",
2023-11-14,0.0,9.27517741991578,3.850845075110652,4.782625572890927,"(11, 'rain')",
2023-11-15,0.0,11.947412279523016,9.760324205344805,3.370458400063674,"(11, 'fog')",
2023-11-16,1.7177873663614562,10.972681419794762,5.410902894272746,3.9550853611513417,"(11, 'rain')",
2023-11-17,0.0,12.293198484277163,2.8384138175999514,2.634644735275222,"(11, 'drizzle')",
2023-11-18,0.0,11.21758319485047,-1.2125310235394533,4.850686362063006,"(11, 'rain')",
2023-11-19,0.0,7.017791643159699,6.576327962353983,6.198494953926295,"(11, 'sun')",
2023-11-20,4.284261951422331,6.384216225840962,12.47009724695883,8.469075750159858,"(11, 'rain')",
2023-11-21,8.463147866751846,15.170780773459997,9.06286522985872,4.361190870758507,"(11, 'rain')",
2023-11-22,2.3377983836919918,10.507039386888456,6.0516382122001815,3.463157808823523,"(11, 'rain')",
2023-11-23,8.972460316514917,12.268128726567188,14.247458045519174,1.7022548023221347,"(11, 'rain')",
2023-11-24,13.16592173946588,7.417913191887951,6.9158234696527074,7.182839058764886,"(11, 'rain')",
2023-11-25,4.477690170496931,12.212864781447013,-0.07608726709109437,1.2951341040647493,"(11, 'sun')",
2023-11-26,0.0,8.141070498781046,9.717255970743459,1.2184053506125778,"(11, 'rain')",
2023-11-27,16.784849218993337,14.175345638681389,1.5077709566468496,2.396644508870935,"(11, 'rain')",
2023-11-28,0.0,9.192712925319523,1.937984942161835,1.0868187590928309,"(11, 'sun')",
2023-11-29,24.51785519749614,10.017256777264333,5.34126830054861,5.068665656524468,"(11, 'rain')",
2023-11-30,0.0,9.997376150690625,3.380487444087973,4.49591547288076,"(11, 'rain')",
2023-12-01,3.56998113265801,13.056633255174901,3.2774255720835668,3.1713604596362606,"(12, 'rain')",
2023-12-02,0.0,8.600690909041703,1.6499736252209996,3.4848302436725644,"(12, 'rain')",
2023-12-03,0.0,5.896304463886697,5.136085743562255,5.305393781651695,"(12, 'snow')",
2023-12-04,0.0,9.375118110096475,4.18359441654452,3.2480581466209055,"(12, 'rain')",
2023-12-05,3.1586494260980134,1.640986527201198,-0.4160896480782954,4.685620940817941,"(12, 'rain')",
2023-12-06,25.381116387982427,4.593831137450166,0.04586297285826335,3.9164313864466713,"(12, 'rain')",
2023-12-07,13.882470962280138,6.813792410305565,2.5603584471761245,2.7634934162368485,"(12, 'fog')",
2023-12-08,7.799421590020652,3.78512846251654,1.9050294311271934,4.370567544606806,"(12, 'sun')",
2023-12-09,0.0,5.187022339560659,3.649005782651518,1.257956999128898,"(12, 'rain')",
2023-12-10,0.0,7.166212148199119,5.159891575437944,4.000208888150802,"(12, 'sun')",
2023-12-11,17.65035495744777,4.970784772224913,5.320971362080733,3.984240719034585,"(12, 'sun')",
2023-12-12,0.10597887480965174,8.90650246231064,-1.2806671132962366,5.580384642524337,"(12, 'sun')",
2023-12-13,0.0,11.25752748079428,6.379491954190547,4.3776896265619625,"(12, 'rain')",
2023-12-14,0.0,6.102525829670936,2.9620945454092915,4.684079931719586,"(12, 'rain')",
2023-12-15,0.0,7.040024425392312,7.2940132542790375,2.3213565726127143,"(12, 'rain')",
2023-12-16,9.823139950837035,4.779638198240985,2.68639371538045,10.272463924069896,"(12, 'rain')",
2023-12-17,0.0,8.632807737997236,7.693014826104462,2.2047317436344955,"(12, 'rain')",
2023-12-18,1.99819373253613,9.111377158330635,6.237124260585544,3.7281095828405633,"(12, 'rain')",
2023-12-19,10.378750761389943,11.189524179971757,10.656849784259203,5.319799040311997,"(12, 'rain')",
2023-12-20,12.335882774437856,9.60275050534528,0.5580999314370203,4.934797591626005,"(12, 'sun')",
2023-12-21,22.616279906574526,5.728592104933545,5.568906257906429,4.888819108684378,"(12, 'rain')",
2023-12-22,1.6788697950248515,3.8420554655993406,-1.0319372371657138,6.325760692625524,"(12, 'rain')",
2023-12-23,0.0,8.969246045520373,-1.4249595707954876,2.8456811014515737,"(12, 'snow')",
2023-12-24,7.093613843255169,5.200698593490772,4.583807557098339,2.2002591839904158,"(12, 'sun')",
2023-12-25,12.421079585264305,4.756450016130291,1.3304285082754437,4.087719056245888,"(12, 'drizzle')",
2023-12-26,0.0,2.8423217099952582,-3.2112251525380726,4.453758479743582,"(12, 'sun')",
2023-12-27,5.59292895402798,9.99385663423719,-0.3043936983152431,2.1979272576513296,"(12, 'rain')",
2023-12-28,0.0,6.433652720074817,1.612550687310109,2.901084585369015,"(12, 'sun')",
2023-12-29,4.818822431084677,2.329411068152175,-0.8020598951748887,3.148935238712373,"(12, 'sun')",
2023-12-30,12.125894297799023,4.184645195374643,-2.242467211855569,3.95726116909214,"(12, 'rain')",
2023-12-31,19.188925779150058,13.495715061335492,2.5579714953173704,7.314134609152558,"(12, 'sun')",
2024-01-01,0.0,5.262389632509224,8.324762752699025,6.175945650039142,"(1, 'sun')",
2024-01-02,0.9750576437794907,4.528315238628773,-3.306470874788412,5.665341365300484,"(1, 'rain')",
2024-01-03,4.36646601732379,7.45528830815188,1.7889983807955034,3.787084708913125,"(1, 'fog')",
2024-01-04,7.76798715511614,7.015844733849293,5.382483038742777,4.387224238168518,"(1, 'rain')",
2024-01-05,14.569089039208086,10.969968668046992,-1.2441460250392335,3.8193436627631203,"(1, 'snow')",
2024-01-06,6.228775717581708,7.350912155296992,0.6801598178631467,0.5111062190091111,"(1, 'rain')",
2024-01-07,0.0,8.748110573868418,4.347069979031444,5.317929634631815,"(1, 'fog')",
2024-01-08,5.355578710945645,10.3483799322221,1.9603654453593062,3.912303877431028,"(1, 'snow')",
2024-01-09,2.699688029720818,7.631942536744275,4.499857986049912,4.78086662788049,"(1, 'rain')",
2024-01-10,18.17059064551865,8.193579024554836,6.5837310983874895,5.116155182997787,"(1, 'rain')",
2024-01-11,0.0,7.028390653984092,9.590397341836121,4.605614707193415,"(1, 'rain')",
2024-01-12,7.499437573811285,-1.8207793106563024,2.797442132515632,3.133777214886307,"(1, 'rain')",
2024-01-13,1.701392345837256,7.90036302378944,-4.257989548739818,3.5291923293708805,"(1, 'rain')",
2024-01-14,8.924808860603969,12.871169207094521,1.8767103555193363,0.8712030454997293,"(1, 'sun')",
2024-01-15,0.0,2.725651265997305,1.7975184534043942,1.385606040294157,"(1, 'fog')",
2024-01-16,2.2216590545544275,17.041232242935205,1.1914423142673725,0.8422918863832689,"(1, 'rain')",
2024-01-17,2.01144910486347,13.665109289225725,6.251357442753179,1.096529049348932,"(1, 'rain')",
2024-01-18,7.086519827922262,8.563283484336118,8.253698495211397,1.4562956163469938,"(1, 'fog')",
2024-01-19,15.863681137331602,4.201333330237822,5.607591393796149,1.9822320673722582,"(1, 'fog')",
2024-01-20,0.8528580712120455,4.627868654571147,-0.08871927470436258,4.317054581939931,"(1, 'rain')",
2024-01-21,0.0,10.541267321214765,0.4010056977400933,4.009905323232219,"(1, 'rain')",
2024-01-22,0.2707461638561899,4.120373826703731,6.058445997581794,2.6459563207074757,"(1, 'fog')",
2024-01-23,2.517006776661806,9.384599183963234,-2.7255337967845628,4.947988251169784,"(1, 'sun')",
2024-01-24,3.4227531977333414,2.5041191291982887,6.175408580212124,0.882845599762605,"(1, 'sun')",
2024-01-25,0.0,6.906215417954931,-3.163964260064542,2.232719221027145,"(1, 'rain')",
2024-01-26,0.0,4.740886855631099,3.7333401979823586,0.3329664759380466,"(1, 'rain')",
2024-01-27,3.0306501248902804,11.735172713400562,1.9827910004599856,5.0327851489313264,"(1, 'rain')",
2024-01-28,11.461195816666816,7.835168493592931,-0.14556675992005808,5.49914196907563,"(1, 'fog')",
2024-01-29,2.8512090443192575,9.944349608153049,5.1158515311401604,4.243737789420856,"(1, 'sun')",
2024-01-30,0.07107228651365816,9.005072750896963,1.9948767360734228,1.569570826481544,"(1, 'rain')",
2024-01-31,7.9743191312980315,8.65124905589256,-0.8137358774033121,1.8921414707989017,"(1, 'fog')",
2024-02-01,10.287803349491059,13.772707109439185,6.100105304428803,7.181659961107863,"(2, 'rain')",
2024-02-02,0.0,13.973079766455736,-1.9933606590375454,4.41483953135867,"(2, 'rain')",
2024-02-03,2.0554508698278813,8.20689033567059,4.961818558860071,5.2482200772732615,"(2, 'rain')",
2024-02-04,4.555197874838896,10.814019287927945,2.089475243736178,2.0895261589851515,"(2, 'rain')",
2024-02-05,6.265814707115752,12.394101959433675,0.8165863315049395,6.281941528725795,"(2, 'rain')",
2024-02-06,7.430309002856248,6.09636032427102,13.89203197585749,3.210134902857419,"(2, 'drizzle')",
2024-02-07,0.0,7.41662789444233,5.806570905906686,4.2855099503135055,"(2, 'rain')",
2024-02-08,4.029129529023094,5.789458591536704,8.704088379523668,5.4393782823034655,"(2, 'sun')",
2024-02-09,2.2282751146413697,0.2594269206206796,4.295828718075999,2.7360717141597597,"(2, 'rain')",
2024-02-10,2.247129552110359,10.071443923392927,0.7796218546664995,4.331678983898953,"(2, 'rain')",
2024-02-11,5.154251388358642,5.220606175055315,-0.5166393788421413,4.672524706676616,"(2, 'rain')",
2024-02-12,0.0,13.330100169965473,4.72947758916395,3.5396980660965616,"(2, 'rain')",
2024-02-13,7.220902372039871,11.411705108271235,4.282299793556113,3.6870349867773933,"(2, 'sun')",
2024-02-14,0.0,11.279537690500307,6.663819747170623,4.549519394723396,"(2, 'sun')",
2024-02-15,1.068513267953458,12.193213107415662,2.886516395014514,4.165628946067419,"(2, 'sun')",
2024-02-16,5.7192605223171356,12.158659318694843,4.495377612292123,5.128636146756849,"(2, 'sun')",
2024-02-17,3.5941004405924843,14.91765482833432,5.598843784689249,3.0537112938802005,"(2, 'rain')",
2024-02-18,1.2651848612581928,11.458194095836848,6.833770809264596,3.6744503022024455,"(2, 'rain')",
2024-02-19,0.0,11.504516472142313,5.581287716247485,0.5045791057375939,"(2, 'rain')",
2024-02-20,4.945096928772159,7.738450825534292,5.803623384413422,3.7267067254136097,"(2, 'rain')",
2024-02-21,0.0,9.054444493660945,0.9967325255508452,5.720625253603843,"(2, 'rain')",
2024-02-22,7.580273001276763,12.130958823285665,-0.314100430755345,4.17465543056063,"(2, 'rain')",
2024-02-23,0.0,14.163232983524555,5.781247949883641,5.170665479513857,"(2, 'rain')",
2024-02-24,10.902258810202905,14.820086576600385,8.35133317079336,5.186046039402742,"(2, 'rain')",
2024-02-25,0.0,6.114085901117663,5.516992090171048,2.999004212650545,"(2, 'sun')",
2024-02-26,0.0,16.344569382234347,3.2316160702532595,1.525765319754377,"(2, 'rain')",
2024-02-27,0.0,5.771775015904795,6.426780406543426,5.054298314539359,"(2, 'rain')",
2024-02-28,9.94550898157935,5.000368418808864,5.163586344668911,2.9759969834315436,"(2, 'rain')",
2024-02-29,14.064436030375955,10.853949180359447,3.6823859620697723,2.961065113695372,"(2, 'rain')",
2024-03-01,4.776067292404065,11.69514946665435,3.8057561464572163,2.0394451717837554,"(3, 'rain')",
2024-03-02,0.0,15.47320039316558,8.452620655080036,2.782523191188612,"(3, 'rain')",
2024-03-03,0.0,11.804488622510375,9.33266046336361,4.015096697803704,"(3, 'rain')",
2024-03-04,4.403016886467095,7.230668188793808,8.334420933947747,5.76798682434939,"(3, 'rain')",
2024-03-05,0.0,8.374258793346577,8.571967504471825,2.219435670709257,"(3, 'rain')",
2024-03-06,0.0,11.723052859043218,1.9243573456851664,4.935479716624187,"(3, 'rain')",
2024-03-07,15.06576503353453,7.858062024181049,5.406855631590364,1.8614427729588607,"(3, 'rain')",
2024-03-08,11.968616986476563,13.929205526149063,6.930737034388162,4.271924942846574,"(3, 'sun')",
2024-03-09,29.8861933826039,14.641791118200407,4.725778053017885,3.921457375307274,"(3, 'sun')",
2024-03-10,3.0776212357201276,12.320405373851218,4.145939714382456,4.719144104727556,"(3, 'rain')",
2024-03-11,5.277418615283066,7.217316720473524,10.910456301566459,2.1239499601758025,"(3, 'sun')",
2024-03-12,1.5000728026382437,12.079521862997128,5.669651687234363,5.494036698234829,"(3, 'rain')",
2024-03-13,2.421990879912429,9.924083827028648,-0.0032313891919386606,3.243574253667447,"(3, 'rain')",
2024-03-14,4.509009166997129,12.528603409499164,0.7526747963725082,4.978158692270853,"(3, 'sun')",
2024-03-15,2.02041759199818,15.787184967173733,7.084867153422373,2.3698450931356407,"(3, 'drizzle')",
2024-03-16,8.377286409597422,11.230181444721591,5.937605147071319,2.214146396874008,"(3, 'sun')",
2024-03-17,9.124973641253447,8.111068610700835,6.469694706316329,1.6383821647397874,"(3, 'rain')",
2024-03-18,12.401409549707433,12.023640713851046,1.183729075397589,1.7765493527098724,"(3, 'rain')",
2024-03-19,0.9951606695915709,10.290627405214051,3.372392467874162,4.420847399810941,"(3, 'sun')",
2024-03-20,4.479873200099082,22.39141701188406,7.640515702515952,2.939746288235371,"(3, 'rain')",
2024-03-21,0.0,11.427467836031138,-1.3123401633544338,4.627996264341033,"(3, 'rain')",
2024-03-22,6.36610399937764,13.701527378734067,-3.087194672198212,2.6276765337867003,"(3, 'rain')",
2024-03-23,0.0,10.548679609221535,6.808544174089791,2.2792990749699706,"(3, 'rain')",
2024-03-24,0.0,15.796085448263018,2.0071040337393464,3.3007421381055444,"(3, 'rain')",
2024-03-25,5.510226433626274,19.609744367602893,5.645226183528175,3.5861875060881823,"(3, 'rain')",
2024-03-26,3.574524821720564,12.647956654082106,5.489058190248117,2.695589128935561,"(3, 'rain')",
2024-03-27,8.190305997954873,12.91672250336155,0.34740280245506217,2.718387967335144,"(3, 'rain')",
2024-03-28,4.307973906211505,12.811829711433068,6.049924194977791,4.437221580028714,"(3, 'rain')",
